"Site","Year","X","Y","DiameterX","DiameterY","Rosettes","Infl","Rust","BrType","InflBr","Comments","TagNew","location_comment","TagDist","RosNew","InflNew","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","TransectNew","InflYesNo"
"Garden Park West",2008,0.47,11.1,3,2,3,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,10,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",0
"Garden Park West",2009,0.47,11.1,5,3,3,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,9,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",0
"Garden Park West",2010,0.47,11.1,2,3,5,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,15,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",0
"Garden Park West",2011,0.47,11.1,4,4,3,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,3,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",0
"Garden Park West",2012,0.47,11.1,10,8,9,0,0,"Leaf",0,"south of tag?","W.1.14","north (plant south of tag)",0,9,0,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.1",0
"Garden Park West",2013,0.47,11.1,11,10,12,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,12,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.1",0
"Garden Park West",2014,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.14","north (plant south of tag)",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.1",NA
"Garden Park West",2015,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.14","north (plant south of tag)",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.1",NA
"Garden Park West",2016,0.47,11.1,11,6,11,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,11,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.1",0
"Garden Park West",2017,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.14","north (plant south of tag)",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.1",NA
"Garden Park West",2018,0.47,11.1,11,7,5,0,0,"Leaf",0,"tag at plant","W.1.14","north (plant south of tag)",0,5,0,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.1",0
"Garden Park West",2019,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.14","north (plant south of tag)",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.1",NA
"Garden Park West",2020,0.47,11.1,10,10,10,0,NA,"None",NA,"","W.1.14","north (plant south of tag)",0,10,0,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.1",0
"Garden Park West",2021,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"W.1.14","north (plant south of tag)",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.1",NA
"Garden Park West",2022,0.47,11.1,13,12,15,0,0,"None",0,"","W.1.14","north (plant south of tag)",0,15,0,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.1",0
"Garden Park West",2004,0.25,11.3,2,1,1,0,0,"None",0,"","W.1.15","",0,3,0,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.1",0
"Garden Park West",2005,0.25,11.3,2,1,1,0,0,"None",0,"","W.1.15","",0,6,0,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",0
"Garden Park West",2006,0.25,11.3,0,0,NA,NA,0,"None",0,"dead","W.1.15","",0,5,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",0
"Garden Park West",2007,0.25,11.3,0,0,NA,NA,0,"None",0,"dead","W.1.15","",0,5,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.1",0
"Garden Park West",2008,0.25,11.3,0,0,NA,NA,0,"None",0,"dead","W.1.15","",0,4,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",0
"Garden Park West",2009,0.25,11.3,0,0,NA,NA,0,"None",0,"dead","W.1.15","",0,6,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",0
"Garden Park West",2010,0.25,11.3,0,0,NA,NA,0,"None",0,"dead","W.1.15","",0,7,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",0
"Garden Park West",2011,0.25,11.3,0,0,NA,NA,0,"None",0,"not found","W.1.15","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",NA
"Garden Park West",2004,0.57,12.11,23,20,30,31,0,"Inflorescence",22,"","W.1.16","tag 32 cm SE of plant",32,30,31,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.1",1
"Garden Park West",2005,0.57,12.11,20,18,39,8,0,"None",0,"","W.1.16","tag 32 cm SE of plant",32,39,8,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",1
"Garden Park West",2006,0.57,12.11,16,13,13,1,0,"None",0,"many dead inflor/last yr's","W.1.16","tag 32 cm SE of plant",32,13,1,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",1
"Garden Park West",2007,0.57,12.11,21,13,20,9,0,"None",0,"","W.1.16","tag 32 cm SE of plant",32,20,9,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.1",1
"Garden Park West",2008,0.57,12.11,14,8,8,0,0,"None",0,"","W.1.16","tag 32 cm SE of plant",32,8,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",0
"Garden Park West",2009,0.57,12.11,0,0,NA,NA,0,"None",0,"dead","W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",NA
"Garden Park West",2010,0.57,12.11,0,0,NA,NA,0,"None",0,"dead","W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",NA
"Garden Park West",2011,0.57,12.11,0,0,NA,NA,0,"None",0,"dead","W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",NA
"Garden Park West",2012,0.57,12.11,0,0,NA,NA,0,"None",0,"dead","W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.1",NA
"Garden Park West",2013,0.57,12.11,NA,NA,NA,NA,NA,"None",NA,"dead","W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.1",NA
"Garden Park West",2014,NA,NA,NA,NA,30,31,NA,NA,NA,NA,"W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.1",NA
"Garden Park West",2015,NA,NA,NA,NA,30,31,NA,NA,NA,NA,"W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.1",NA
"Garden Park West",2016,0.57,12.11,13,10,7,1,0,"None",0,"","W.1.16","tag 32 cm SE of plant",32,7,1,1,8,8,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.1",1
"Garden Park West",2017,NA,NA,NA,NA,30,31,NA,NA,NA,NA,"W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.1",NA
"Garden Park West",2018,0.57,12.11,8,6,11,2,0,"Inflorescence",0,"99cm from transect","W.1.16","tag 32 cm SE of plant",32,11,2,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.1",1
"Garden Park West",2019,NA,NA,NA,NA,30,31,NA,NA,NA,NA,"W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.1",NA
"Garden Park West",2020,0.57,12.11,NA,NA,NA,NA,NA,"None",NA,"plant is out","W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.1",NA
"Garden Park West",2021,NA,NA,NA,NA,30,31,NA,NA,NA,NA,"W.1.16","tag 32 cm SE of plant",32,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.1",NA
"Garden Park West",2022,0.57,12.11,18,16,27,10,0,"None",0,"","W.1.16","tag 32 cm SE of plant",32,27,10,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.1",1
"Garden Park West",2004,0.14,14.1,7,3,2,1,0,"None",0,"","W.1.17","30cm SE of tag",30,8,5,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.1",1
"Garden Park West",2005,0.14,14.1,9,6,10,2,0,"None",0,"with 17.1","W.1.17","30cm SE of tag",30,17,6,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",1
"Garden Park West",2006,0.14,14.1,7,5,9,3,0,"Inflorescence",3,"mammal","W.1.17","30cm SE of tag",30,12,3,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",1
"Garden Park West",2007,0.14,14.1,29,14,16,5,0,"None",0,"","W.1.17","30cm SE of tag",30,16,5,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.1",1
"Garden Park West",2008,0.14,14.1,17,15,21,0,0,"None",0,"scattered","W.1.17","30cm SE of tag",30,21,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",0
"Garden Park West",2009,0.14,14.1,25,23,35,15,0,"Inflorescence",1,"","W.1.17","30cm SE of tag",30,35,15,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",1
"Garden Park West",2010,0.14,14.1,30,20,41,0,1,"None",0,"","W.1.17","30cm SE of tag",30,41,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",0
"Garden Park West",2011,0.14,14.1,34,20,25,0,0,"None",0,"","W.1.17","30cm SE of tag",30,25,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",0
"Garden Park West",2012,0.14,14.1,15,6,9,2,0,"Leaf",0,"","W.1.17","30cm SE of tag",30,31,8,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.1",1
"Garden Park West",2013,0.14,14.1,3,3,7,0,0,"None",0,"","W.1.17","30cm SE of tag",30,23,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.1",0
"Garden Park West",2014,NA,NA,NA,NA,2,1,NA,NA,NA,NA,"W.1.17","30cm SE of tag",30,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.1",NA
"Garden Park West",2015,NA,NA,NA,NA,2,1,NA,NA,NA,NA,"W.1.17","30cm SE of tag",30,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.1",NA
"Garden Park West",2016,0.14,14.1,7,5,8,0,0,"None",0,"","W.1.17","30cm SE of tag",30,23,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.1",0
"Garden Park West",2017,NA,NA,NA,NA,2,1,NA,NA,NA,NA,"W.1.17","30cm SE of tag",30,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.1",NA
"Garden Park West",2018,0.14,14.1,13,3,4,0,0,"Leaf",0,"majority of plant dried","W.1.17","30cm SE of tag",30,18,5,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.1",1
"Garden Park West",2019,NA,NA,NA,NA,2,1,NA,NA,NA,NA,"W.1.17","30cm SE of tag",30,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.1",NA
"Garden Park West",2020,0.14,14.1,9,4,9,0,NA,"None",NA,"","W.1.17","30cm SE of tag",30,30,0,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.1",0
"Garden Park West",2021,NA,NA,NA,NA,2,1,NA,NA,NA,NA,"W.1.17","30cm SE of tag",30,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.1",NA
"Garden Park West",2022,0.14,14.1,11,5,11,0,0,"None",0,"","W.1.17","30cm SE of tag",30,29,0,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.1",0
"Garden Park West",2004,0.13,14.64,12,7,5,4,0,"Inflorescence",1,"","W.1.18","tag 20 cm N of plant",20,5,4,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.1",1
"Garden Park West",2005,0.13,14.64,11,6,11,3,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,11,3,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",1
"Garden Park West",2006,0.13,14.64,9,4,6,5,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,6,5,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",1
"Garden Park West",2007,0.13,14.64,20,18,5,7,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,5,7,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.1",1
"Garden Park West",2008,0.13,14.64,6,3,6,1,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,6,1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",1
"Garden Park West",2009,0.13,14.64,12,7,3,2,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,3,2,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",1
"Garden Park West",2010,0.13,14.64,7,4,4,0,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,4,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",0
"Garden Park West",2011,0.13,14.64,4,2,2,0,0,"None",0,"under rabbit brush","W.1.18","tag 20 cm N of plant",20,2,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",0
"Garden Park West",2012,0.13,14.64,0,0,NA,NA,0,"None",0,"dead","W.1.18","tag 20 cm N of plant",20,NA,NA,NA,0,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.1",NA
"Garden Park West",2013,0.13,14.64,NA,NA,NA,NA,NA,"None",NA,"dead","W.1.18","tag 20 cm N of plant",20,NA,NA,NA,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.1",NA
"Garden Park West",2014,NA,NA,NA,NA,5,4,NA,NA,NA,NA,"W.1.18","tag 20 cm N of plant",20,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.1",NA
"Garden Park West",2015,NA,NA,NA,NA,5,4,NA,NA,NA,NA,"W.1.18","tag 20 cm N of plant",20,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.1",NA
"Garden Park West",2016,0.13,14.64,7,4,5,0,0,"None",0,"","W.1.18","tag 20 cm N of plant",20,5,0,1,5,5,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.1",0
"Garden Park West",2017,NA,NA,NA,NA,5,4,NA,NA,NA,NA,"W.1.18","tag 20 cm N of plant",20,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.1",NA
"Garden Park West",2018,0.13,14.64,6,3,4,0,0,"None",0,"2 crispy rosettes","W.1.18","tag 20 cm N of plant",20,4,0,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.1",0
"Garden Park West",2019,NA,NA,NA,NA,5,4,NA,NA,NA,NA,"W.1.18","tag 20 cm N of plant",20,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.1",NA
"Garden Park West",2020,0.13,14.64,NA,NA,NA,NA,NA,"None",NA,"tag not found","W.1.18","tag 20 cm N of plant",20,NA,NA,0,0,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.1",NA
"Garden Park West",2004,0.42,23.3,0,0,NA,NA,0,"None",0,"","W.1.19","",0,21,21,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.1",1
"Garden Park West",2005,0.42,23.3,0,0,NA,NA,0,"None",0,"","W.1.19","",0,28,3,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.1",1
"Garden Park West",2006,0.42,23.3,0,0,NA,NA,0,"None",0,"","W.1.19","",0,21,6,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.1",1
"Garden Park West",2007,0.42,23.3,0,0,NA,NA,0,"None",0,"","W.1.19","",0,19,4,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.1",1
"Garden Park West",2008,0.42,23.3,15,14,12,0,0,"None",0,"","W.1.19","",0,24,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.1",0
"Garden Park West",2009,0.42,23.3,15,9,17,4,0,"None",0,"","W.1.19","",0,34,8,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.1",1
"Garden Park West",2010,0.42,23.3,0,0,NA,NA,0,"None",0,"","W.1.19","",0,23,1,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.1",1
"Garden Park West",2011,0.42,23.3,13,8,10,0,0,"None",0,"","W.1.19","",0,10,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.1",0
"Garden Park West",2012,0.42,23.3,13,30,16,9,0,"None",0,"","W.1.19","",0,16,9,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.1",1
"Garden Park West",2013,0.42,23.3,14,8,22,0,0,"Leaf",0,"","W.1.19","",0,22,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.1",0
"Garden Park West",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.1.19","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.1",NA
"Garden Park West",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.1.19","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.1",NA
"Garden Park West",2016,0.42,23.3,16,12,22,0,0,"Leaf",0,"","W.1.19","",0,22,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.1",0
"Garden Park West",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.1.19","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.1",NA
"Garden Park West",2018,0.42,23.3,18,11,9,6,0,"Leaf and Inflorescence",0,"many dried rosettes","W.1.19","",0,9,6,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.1",1
"Garden Park West",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.1.19","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.1",NA
"Garden Park West",2020,0.42,23.3,13,11,15,0,NA,"None",NA,"","W.1.19","",0,15,0,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.1",0
"Garden Park West",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W.1.19","",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.1",NA
"Garden Park West",2022,0.42,23.3,12,11,12,0,0,"None",0,"","W.1.19","",0,12,0,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.1",0
"Garden Park West",2004,0.12,0.16,30,20,33,28,1,"Leaf and Inflorescence",0,"Location Y???, No # INF browsed","W.2.20","",0,33,28,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.2",1
"Garden Park West",2005,0.12,0.16,36,29,47,20,0,"Inflorescence",6,"","W.2.20","",0,47,20,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.2",1
"Garden Park West",2006,0.12,0.16,30,26,28,32,0,"Inflorescence",3,"grazed","W.2.20","",0,28,32,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.2",1
"Garden Park West",2007,0.12,0.16,38,25,45,28,1,"None",0,"","W.2.20","",0,45,28,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.2",1
"Garden Park West",2008,0.12,0.16,35,35,40,10,0,"Leaf",1,"insect on leaf; mammal on infl","W.2.20","",0,40,10,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.2",1
"Garden Park West",2009,0.12,0.16,24,20,17,6,0,"Leaf",0,"","W.2.20","",0,17,6,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.2",1
"Garden Park West",2010,0.12,0.16,34,26,34,7,0,"None",0,"","W.2.20","",0,34,7,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.2",1
"Garden Park West",2011,0.12,0.16,33,26,34,3,0,"None",0,"","W.2.20","",0,34,3,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.2",1
"Garden Park West",2012,0.12,0.16,26,18,23,1,0,"Leaf",0,"","W.2.20","",0,23,1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.2",1
"Garden Park West",2013,0.12,0.16,NA,NA,NA,NA,NA,"None",NA,"dead","W.2.20","",0,NA,NA,0,0,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.2",NA
"Garden Park West",2004,0.18,6.25,3,2,1,0,0,"None",0,"","W.2.21","",0,1,0,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.2",0
"Garden Park West",2005,0.18,6.25,3,3,2,0,0,"None",0,"dying","W.2.21","",0,2,0,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.2",0
"Garden Park West",2006,0.18,6.25,0,0,NA,NA,0,"None",0,"dead","W.2.21","",0,NA,NA,0,0,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.2",NA
"Garden Park West",2004,0.37,6.94,23,19,14,11,0,"None",0,"","W.2.22","",0,14,11,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.2",1
"Garden Park West",2005,0.37,6.94,13,11,15,7,0,"None",0,"","W.2.22","",0,15,7,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.2",1
"Garden Park West",2006,0.37,6.94,12,10,5,0,0,"None",0,"","W.2.22","",0,5,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.2",0
"Garden Park West",2007,0.37,6.94,30,19,11,11,0,"Inflorescence",7,"insect","W.2.22","",0,11,11,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.2",1
"Garden Park West",2008,0.37,6.94,10,6,11,0,0,"Leaf",0,"insect","W.2.22","",0,11,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.2",0
"Garden Park West",2009,0.37,6.94,12,10,9,1,0,"None",0,"","W.2.22","",0,9,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.2",1
"Garden Park West",2010,0.37,6.94,17,9,17,7,0,"Inflorescence",4,"","W.2.22","",0,17,7,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.2",1
"Garden Park West",2011,0.37,6.94,16,9,2,0,0,"None",0,"","W.2.22","",0,2,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.2",0
"Garden Park West",2012,0.37,6.94,13,8,10,1,0,"Leaf and Inflorescence",1,"","W.2.22","",0,10,1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.2",1
"Garden Park West",2013,0.37,6.94,10,2,7,0,0,"None",0,"looks sad","W.2.22","",0,7,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.2",0
"Garden Park West",2014,NA,NA,NA,NA,14,11,NA,NA,NA,NA,"W.2.22","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.2",NA
"Garden Park West",2015,NA,NA,NA,NA,14,11,NA,NA,NA,NA,"W.2.22","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.2",NA
"Garden Park West",2016,0.37,6.94,13,8,6,0,1,"Leaf",0,"","W.2.22","",0,6,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.2",0
"Garden Park West",2017,NA,NA,NA,NA,14,11,NA,NA,NA,NA,"W.2.22","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.2",NA
"Garden Park West",2018,0.37,6.94,9,9,5,0,1,"None",0,"dry rosettes","W.2.22","",0,5,0,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.2",0
"Garden Park West",2019,NA,NA,NA,NA,14,11,NA,NA,NA,NA,"W.2.22","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.2",NA
"Garden Park West",2020,0.37,6.94,12,7,7,0,NA,"None",NA,"","W.2.22","",0,7,0,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.2",0
